ell2,ell3,ell4,ell5,ell6,ell7,ell8
3.057449911872668581e-04,1.773615955825560769e-04,1.010393994037946195e-03,1.114569078546587136e-03,5.503013991370790323e-03,1.944424503166293072e-03,2.718653300662036629e-03
4.221864204287715627e-04,1.846680908254825799e-03,6.750805197250551960e-04,1.131698043629125478e-03,5.251731036584541970e-04,2.092909160729237647e-03,1.837612710206820840e-03
2.701900404333414216e-04,1.195556221471123521e-03,9.259587759668472555e-04,2.296958708678542051e-03,9.366947822584284575e-04,9.481726578046331937e-04,2.746893222660334432e-03
5.129977701828548377e-04,4.342684742606500357e-04,2.451154976272888579e-03,5.054215508222004985e-04,1.456216542972142486e-03,7.886627023264372203e-04,9.885912382719724140e-03
9.782044741606956122e-04,2.844672954693062473e-04,1.108449159495840646e-03,1.137951284281297180e-03,6.219825276782707003e-03,3.961257566801321302e-03,2.092721578849910356e-03
2.025100385367154963e-04,6.789293724244293941e-04,6.533711522603905236e-04,5.474317819314392618e-03,8.619148307190311904e-04,4.574260038644845268e-03,6.679695128676823787e-04
1.503942490491159761e-04,5.805632520143248591e-04,5.978648789757453046e-04,3.009311802433448438e-03,9.129193863066998368e-04,3.592876438275089020e-03,2.009047167041294341e-03
3.492163947986751549e-04,6.822400026327742886e-04,7.534077599573247089e-04,3.489667755188624425e-03,2.397129899884112552e-03,8.939590142181454840e-03,1.439976476661863989e-03
4.303348933120262291e-04,6.182708156738703264e-04,2.668365038698015512e-03,1.209260197535507028e-03,9.272238872914927979e-04,1.142705175568535774e-03,1.149322312656466706e-02
2.672940298112981301e-04,7.467457236033392962e-04,7.463485742851781995e-04,1.533053264311939889e-03,1.788216801943552387e-03,1.047972475265388122e-02,8.703277758569849878e-03
6.204300125848169175e-04,1.313385661292062372e-03,8.368519761164713985e-04,2.643892404234400844e-03,3.857992779047656980e-04,7.979179789089313295e-04,2.701335385130509970e-03
1.536196242803567868e-04,7.749837488406630115e-04,6.053965790474849984e-04,4.131612295493390825e-03,1.143687262887702234e-02,7.135420457345502138e-04,5.879339290564285876e-04
4.242155871087373081e-04,2.935907637042353626e-04,1.831318715173278636e-03,2.488713863056781568e-04,4.634797062701255391e-04,3.379736876454653475e-04,6.231221248056869862e-04
2.215951490969384581e-04,1.248274964082764964e-03,3.345559836791570183e-03,4.139998149429696792e-04,1.166920462068598121e-03,1.257815309359370387e-03,2.440259351114412462e-03
7.087277262638066143e-04,1.474905022110842116e-03,1.163202644327475605e-03,3.380482918575494940e-03,1.513935719048920556e-03,1.187023972846751665e-03,3.474407648444292722e-03
8.124384449238758075e-04,3.652671795362904140e-03,8.991449697506059303e-04,9.502328766331589321e-04,8.717782887723526941e-03,3.323800737752325828e-03,1.589442993170090811e-03
2.044767303041110070e-04,2.808676935164822175e-04,8.706597248601877963e-04,6.928696879701531051e-04,4.731155757406002409e-04,2.506939258285418790e-03,1.415216035527463306e-03
2.279221006371543758e-04,6.375988633085236980e-04,1.598903860626686658e-04,4.348015772937309530e-04,9.293166550934928161e-03,5.958289065941484554e-04,1.250307574763660909e-03
4.610822382783129618e-04,1.580198905886441379e-04,1.429541225563445194e-03,7.606742501542453289e-04,3.081463873469634292e-03,1.326369366605112139e-03,2.339027819023378231e-03
2.472048017034132370e-04,7.680613637300672284e-04,9.320810148320345491e-04,3.861875551889685501e-04,2.268982335584839981e-03,1.354875580124612153e-03,1.745454958834449463e-04
2.932650670314478482e-04,3.966522522526724683e-04,1.145209285015379684e-03,6.317595719638197625e-03,6.426052324949064424e-04,3.326013682122941199e-04,7.146298559685666883e-04
3.038325371320770170e-04,1.747685488804211857e-03,5.156765406086264011e-04,1.164759294958811302e-03,2.606407265727666255e-03,7.365522671964105234e-04,1.204076408836566919e-03
1.148866392515003642e-04,3.462673466266220825e-04,6.483193702170006760e-04,1.132132316225385391e-03,8.128632957338711345e-04,9.087893205887974954e-04,9.058669471328488487e-03
2.979315021745057861e-04,2.000305918374234643e-04,6.363735857990253635e-04,1.898235240230369738e-03,4.874125757410949049e-03,8.238321883271046420e-03,9.804670210231799989e-04
2.124950274008555824e-04,4.153916841719132230e-04,1.734785987011887775e-03,2.560850497489356500e-03,6.505024611771601135e-04,2.378862338517690692e-03,2.927016641969676369e-03
2.344450104696067176e-04,1.684581707366434569e-04,6.509099844240905011e-04,2.527356307663473391e-03,1.407905281295393756e-03,3.808899881248598539e-03,3.079187499676095795e-03
6.174502363764385699e-04,8.649224152208048527e-04,3.645925315132441790e-03,2.799276101597269507e-03,9.457281202638324847e-04,4.389087050339892586e-04,1.000591975735208930e-02
1.600568440604960578e-04,1.596414413775684715e-04,1.147231512825201217e-03,7.159011736707671276e-04,6.409364060535323142e-04,6.484314660318769852e-03,9.624422563912802403e-03
4.505121596013987465e-04,5.606263750551915975e-04,3.474168596241292259e-04,9.344191707469634697e-04,3.037799680033311661e-03,7.215804656005393378e-03,2.252893683955336981e-03
2.609427434469561340e-04,1.584268614563897606e-04,7.755099711353491843e-04,2.193917191196235149e-03,2.524034217256746100e-03,2.662889401075456798e-04,1.422527931100353539e-03
2.608387474188830768e-04,4.547743919426664935e-04,5.377160646571180246e-04,7.776739299535983868e-04,4.627676043729023712e-03,9.703047558906772660e-04,1.156331303884704535e-03
4.453980704684845160e-04,1.477352672554195414e-03,1.826251180764581507e-04,1.181019428375435984e-03,3.141320095913870993e-04,3.225013774600686643e-03,1.840982124695875492e-03
3.556005754682647533e-04,6.842811503412238620e-04,2.599652090151357339e-03,1.631458345031203822e-03,4.062096667102866286e-03,3.741775015658683253e-03,1.488891744546708791e-03
3.990508982401937284e-04,3.282856041413122184e-04,1.388116435852403217e-03,2.222452596642293058e-03,1.486262457027645242e-02,9.966824332561310951e-04,4.412577066699927691e-03
4.868104389582728433e-04,5.409127786849773391e-04,1.232436481185913328e-03,2.860234506022710948e-04,1.038179448002437199e-03,1.447260103846861358e-03,3.810687185744981997e-03
2.542017601654890553e-04,5.571253503082741450e-04,9.526864231625424475e-04,2.100677293397938336e-03,8.581248189701032314e-03,1.080896281636843431e-03,4.601811579570487011e-03
2.208898381657940595e-04,7.318373898900312237e-04,3.224960691280825140e-04,9.836196877812072338e-04,1.230106171340804733e-03,2.193700174209908035e-03,9.589615746356031784e-03
1.743748358786189332e-04,2.427094669693256174e-04,6.048444078255718137e-04,2.088465241846774664e-03,4.532900211212027874e-04,6.503562995530252910e-03,1.862723525757545295e-02
1.985571979828329849e-04,7.864431999424395092e-04,1.529582020495570118e-03,2.207826720650779041e-03,1.183973826842477572e-03,9.085816618501529104e-04,2.752744654414223443e-03
1.310717121373139058e-03,1.087819214918754005e-04,4.065265435525738718e-04,4.292182489470915477e-03,4.004141496376627425e-03,5.344094642817189857e-03,8.043617227152157628e-03
5.589847908619549176e-04,3.776808041428095534e-04,1.442091568854153994e-04,3.501621726401890362e-03,7.331439545703918176e-04,8.989746670590246375e-04,1.630101911303405470e-03
1.526648951491452655e-04,4.111737322343777070e-04,7.238100818223862929e-04,3.482396212256810668e-03,9.081377866970530375e-04,8.415956850596270763e-04,8.837255982959852860e-03
1.548649576629946407e-04,8.059133515612495200e-04,7.683712061191297999e-04,3.763688832048915720e-03,2.659481337130253399e-03,4.453838313493426425e-03,7.714709338469909368e-03
3.817307455564148289e-04,5.586698265225664532e-04,9.329929429444425810e-04,1.497154761722320308e-03,1.563144869150706519e-03,4.938729077925183009e-03,7.277055414029239867e-03
3.944194249215689251e-04,2.371380128877079553e-04,1.412994225464805778e-03,1.216784061425926463e-03,2.638224850593429236e-03,4.602416930478797977e-03,2.661648220490816976e-03
3.947388441985990475e-04,3.052051768212587146e-04,1.325874225997266363e-03,2.383850315305806496e-03,1.930911585226940692e-03,5.269625688565187076e-04,1.150589888015740407e-03
2.640938620113198756e-04,6.209112409846602107e-04,1.017030218690258758e-03,2.130012939598415270e-03,2.400335252818316164e-03,1.232716992602763675e-03,5.176207000129231638e-04
2.817599154457682054e-04,5.255996134367490634e-04,1.959364014472598798e-03,9.260845925104160348e-04,1.056408092062177543e-03,4.473451419909939969e-03,2.296595500323656003e-03
3.534430032150851506e-04,3.893605083144065704e-04,2.930151748364995929e-04,1.639386391880894760e-03,1.920342348208474220e-03,2.047692376239999053e-03,1.295889641102406474e-02
3.131646146855892113e-04,4.130133277870876723e-04,1.207986877730994743e-03,1.153021767428086524e-03,6.765898146657173826e-04,6.713120501157304396e-04,1.706832554997325365e-03
9.890227963702985005e-05,8.368802042644534660e-04,1.315642080819251145e-03,5.988865886404762858e-04,4.970576796106687505e-03,3.106477934673932285e-03,5.692263552146690705e-03
2.674366348923194552e-04,4.039796854256128629e-04,3.563130310657023942e-04,3.329532442865449238e-03,8.808203265568244822e-04,9.611396044586146322e-04,6.072772637265531730e-03
1.959930613887435813e-04,5.227615278583354428e-04,2.963359625840263772e-04,1.239394169830872238e-03,4.305564980459454516e-03,1.181885924575778145e-02,1.756659324603819993e-03
3.274672938922340766e-04,2.026250033669969430e-03,5.033791970533332653e-04,6.106964856779553003e-03,1.263264652018655050e-03,9.207451582472811480e-03,1.021082118706435719e-02
1.334633466166407342e-03,2.345738713479129500e-04,5.340151640932716201e-04,3.230557006886089033e-04,1.869637830084703613e-03,3.594011811381676077e-03,9.787559146985853106e-05
3.605113020931033450e-04,1.814308333990916565e-04,1.437839429902362624e-03,7.596027157682565777e-04,9.984786912397391849e-04,7.661274495883062946e-03,6.252794749586578675e-04
2.564715216060798122e-04,8.819487393769601764e-04,5.518774975458356829e-04,1.217225833880236944e-03,6.247209184969539997e-04,2.095857963256067373e-03,8.765804541040797104e-04
4.756504452049752497e-04,3.667917689755231694e-04,4.659411239549258489e-04,2.945763898013872145e-03,3.242181393392349524e-04,4.223267606645296664e-03,9.741229144183199355e-04
3.818876358169562388e-04,4.553369162334968204e-04,5.530009004437717347e-04,1.632379541287621921e-03,6.029951568428230674e-04,8.609721258169052843e-03,3.474178275800470644e-03
3.701209040196824502e-04,3.449109645442402440e-04,1.856681213987062661e-03,1.520199379272207029e-03,1.164658208583069709e-03,2.510973006985434478e-03,3.301940482697167997e-03
4.063471206404425050e-04,4.715853257787369461e-04,8.563109825699170233e-04,4.812599392732827899e-04,1.886337068522153963e-03,1.521937930244889265e-03,3.701945035315112702e-03
8.388687492238794353e-04,1.438135848229989610e-03,7.484673091430282896e-04,4.699683982529463786e-04,3.870125790935585557e-03,3.572032577573656920e-04,4.623529529760370474e-03
1.704323181630574343e-04,8.918136622986737837e-04,7.856405689327113735e-04,1.534902746521812130e-03,1.043691465715851537e-03,1.807668914510254755e-03,8.439632831524826722e-04
3.801623936194753082e-04,9.245565747736099894e-04,2.096334200480309048e-03,3.981917915032576801e-04,7.048156081069190072e-04,4.475395971123173264e-03,6.284335803727612076e-04
1.887818111203303330e-04,2.356255525743985589e-04,5.022424829703084608e-04,7.748863490680958470e-04,4.254968735406679486e-04,5.057160076239551778e-03,3.711441655630650250e-03
3.960493393562932720e-04,2.762449286641781429e-04,2.131026460909712147e-03,1.770385211909286747e-03,2.401282296283599460e-03,3.252866846519169956e-03,1.199870286469806877e-03
1.895095120757570733e-04,1.003368415543235244e-04,9.832374571818144112e-04,5.404267767051755371e-04,5.413093237875646162e-03,1.143247107465516967e-03,4.265380026295343546e-04
2.434956475570013601e-04,3.391191919201941231e-04,7.583990346882860849e-04,4.283404183257902113e-03,4.872674036321337880e-03,2.720825079777193381e-04,6.986274582894776500e-03
2.588470942152200816e-04,9.784816648565016796e-04,4.886021216193716515e-03,3.156968933062184388e-03,2.953187519229862144e-03,1.197165345651168746e-03,1.113486118969589031e-02
4.886716709077565260e-04,7.515577452799033576e-04,4.052708474153502946e-04,3.373370482767562898e-04,2.769410867087630356e-03,1.448932063814312556e-03,1.330773860505050574e-02
4.748550960883169293e-04,4.825440341235825471e-04,6.624355126982586946e-04,5.624608760225110202e-04,7.183645833325849085e-03,1.436547522777248615e-03,2.948148160324247195e-03
1.609226454421752673e-04,5.438100247132712914e-04,3.580960971169178824e-04,1.904894432215675055e-04,2.101852174684075772e-03,3.646354879308989858e-03,4.777866189303585365e-03
3.083543257857302030e-04,3.645445664303135808e-04,1.652800870209450565e-03,6.340612017005297588e-04,2.788384336117422178e-03,1.430841834392315888e-02,1.083004030975849574e-02
2.103962268081934113e-04,6.231800402849364991e-04,2.768152748861662637e-03,2.189282960114031975e-03,1.167938411352605283e-03,2.222651494879732213e-03,1.185199800425194719e-03
1.598970258042931004e-04,8.726260421035784802e-04,2.731071200844594708e-03,8.515878099682415697e-04,4.575388841992239931e-04,1.581604533483202402e-03,8.143452171589038793e-03
2.691513738627383193e-04,2.090237881468042706e-04,1.998730229562407923e-03,1.714465016768335504e-03,8.423847833515118620e-04,1.515809826989373372e-03,3.249186297232215231e-03
2.571195316406851860e-04,6.596891567928668629e-04,7.389046729989202358e-04,3.508473111463349310e-04,1.546048767530036226e-03,2.224553931567163460e-03,6.557120477125047420e-03
1.009429620190259230e-03,9.643372322211359905e-04,6.570989140441906538e-04,2.245309777392998519e-03,1.646501055560158338e-03,8.580249403314363973e-04,2.945183311969776490e-03
3.725094428147431871e-04,4.296281054569063779e-04,2.634027961220247326e-04,7.606179462877473785e-04,8.825126156277535161e-03,2.215260950490508928e-03,9.987667861166400762e-03
1.506521782193197614e-04,8.391592553188561383e-04,3.528452682011937007e-03,1.197455680158069019e-03,1.677148583192647653e-03,3.083249226982933897e-03,3.068978825544346842e-03
2.261945506562668508e-04,2.983262572194410323e-03,1.178252750505539952e-03,1.100939264603233202e-03,4.503724532352713743e-03,2.422639654388669857e-03,4.691145824757311897e-04
4.999330164615496111e-04,5.176888887854652361e-04,6.013237121569587999e-04,4.287953458287779851e-04,1.053772003502985791e-03,3.104068226983083996e-03,1.185308336010388805e-02
8.523556429969366809e-04,6.978222169581969198e-04,2.149827892219360014e-03,4.714207970115273693e-04,1.177551557470570779e-03,3.031080806597479145e-03,8.463561069718434238e-04
1.357467229969754779e-04,3.539465406516858039e-04,4.294769546532329631e-04,2.572038740559932837e-03,4.713467553862907733e-04,3.339630122750132006e-04,9.524169909652626526e-03
1.171927812817304175e-04,6.144520127258684596e-04,1.127929206002047623e-03,1.631756463298613714e-03,7.991955794253230915e-04,3.713748733677714291e-03,2.173201808264653163e-03
7.645329024738463635e-04,7.264307161252737954e-04,7.519447507417802070e-04,2.746981099647154579e-03,2.504850071135715679e-03,1.004165454242588644e-03,8.750237309359209376e-03
3.645229685586153542e-04,6.194831745535622422e-04,1.326868910924633178e-03,1.537549448622901231e-03,1.569488532852815650e-03,6.566083778280827708e-04,8.362138649573015031e-03
1.943452290419958020e-04,2.989161038814989796e-04,8.115952603625030664e-04,1.329570292033529057e-03,3.642209076024625382e-03,6.509775131139130784e-04,3.852129102578740350e-03
3.919353950716724733e-04,6.237796616070453862e-04,3.073089894498759337e-04,2.980943590623556902e-04,1.835054501557602550e-03,3.030456471666591149e-03,4.199046966252705133e-03
8.031116120645989437e-05,1.325172210348163262e-03,8.946268521497653930e-04,9.552042720652904060e-04,1.135118749081807715e-03,1.572389947091949996e-03,3.820419434757666311e-03
