N,d,r,total_shots,unique_bitstrings,ideal_success_count,ideal_success_prob,ideal_success_std_error,wilson_low,wilson_high,counts_path,ideal_path,ideal_bitstring
56,10,6,20,11,10,0.5,0.11180339887498948,0.3908910548820038,0.6091089451179962,data/results/N56_depths/N56_d10_MB/N56_d10_r6_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r6_MB_ideal_bitstring.json,00010011101110110000001111010001001010101001001101110100
56,10,7,20,14,7,0.35,0.1066536450385077,0.25281475095139694,0.46147096333431736,data/results/N56_depths/N56_d10_MB/N56_d10_r7_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r7_MB_ideal_bitstring.json,01100101100010010110110111101000111000101110110100100011
56,10,8,20,14,7,0.35,0.1066536450385077,0.25281475095139694,0.46147096333431736,data/results/N56_depths/N56_d10_MB/N56_d10_r8_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r8_MB_ideal_bitstring.json,11010110001100101101001001100100010001001010000101001010
56,10,9,20,9,12,0.6,0.10954451150103323,0.4882275949797894,0.7022485954964011,data/results/N56_depths/N56_d10_MB/N56_d10_r9_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r9_MB_ideal_bitstring.json,11101000001001110100100010111001111010011000100110011000
56,10,10,20,13,8,0.4,0.10954451150103323,0.29775140450359894,0.5117724050202106,data/results/N56_depths/N56_d10_MB/N56_d10_r10_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r10_MB_ideal_bitstring.json,11111001010000011000101110010011010101011110111011001010
56,10,11,20,11,10,0.5,0.11180339887498948,0.3908910548820038,0.6091089451179962,data/results/N56_depths/N56_d10_MB/N56_d10_r11_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r11_MB_ideal_bitstring.json,10110101011101001100001110100011001101001100011111001000
56,10,12,20,19,2,0.1,0.0670820393249937,0.050867518746303075,0.187227719348935,data/results/N56_depths/N56_d10_MB/N56_d10_r12_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r12_MB_ideal_bitstring.json,00000111110100010100011111010111111010011100100000101101
56,10,13,20,12,9,0.45,0.11124297730643495,0.34379281665722494,0.5609690881046798,data/results/N56_depths/N56_d10_MB/N56_d10_r13_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r13_MB_ideal_bitstring.json,11100000111000010000011001011001010111100010011110000001
56,10,14,20,14,7,0.35,0.1066536450385077,0.25281475095139694,0.46147096333431736,data/results/N56_depths/N56_d10_MB/N56_d10_r14_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r14_MB_ideal_bitstring.json,01010010011111010111111111000110000010100000111001111001
56,10,15,20,16,5,0.25,0.09682458365518543,0.16666666666666669,0.35714285714285715,data/results/N56_depths/N56_d10_MB/N56_d10_r15_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r15_MB_ideal_bitstring.json,00100101110111000101011010110100011111110011111110010000
56,10,16,20,11,10,0.5,0.11180339887498948,0.3908910548820038,0.6091089451179962,data/results/N56_depths/N56_d10_MB/N56_d10_r16_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r16_MB_ideal_bitstring.json,10001111010110101101001010111100001010001101101101001111
56,10,17,20,16,5,0.25,0.09682458365518543,0.16666666666666669,0.35714285714285715,data/results/N56_depths/N56_d10_MB/N56_d10_r17_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r17_MB_ideal_bitstring.json,00000011001110011001010001010111111000011001000110101101
56,10,18,20,14,7,0.35,0.1066536450385077,0.25281475095139694,0.46147096333431736,data/results/N56_depths/N56_d10_MB/N56_d10_r18_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r18_MB_ideal_bitstring.json,00101110010110000111000001110000101111100010001111000101
56,10,19,20,13,8,0.4,0.10954451150103323,0.29775140450359894,0.5117724050202106,data/results/N56_depths/N56_d10_MB/N56_d10_r19_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r19_MB_ideal_bitstring.json,10001010010101110100001101001010101011100110000000110111
56,10,20,20,14,7,0.35,0.1066536450385077,0.25281475095139694,0.46147096333431736,data/results/N56_depths/N56_d10_MB/N56_d10_r20_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r20_MB_ideal_bitstring.json,01110110011100100010011000000010110000101011010011100000
56,10,21,20,11,10,0.5,0.11180339887498948,0.3908910548820038,0.6091089451179962,data/results/N56_depths/N56_d10_MB/N56_d10_r21_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r21_MB_ideal_bitstring.json,10001111111100001011110100111110011010100010110011000000
56,10,22,20,11,10,0.5,0.11180339887498948,0.3908910548820038,0.6091089451179962,data/results/N56_depths/N56_d10_MB/N56_d10_r22_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r22_MB_ideal_bitstring.json,00100111001001001001100001001011001011100010011100110101
56,10,23,20,15,6,0.3,0.10246950765959598,0.20907131852510008,0.409976300522519,data/results/N56_depths/N56_d10_MB/N56_d10_r23_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r23_MB_ideal_bitstring.json,10001001001111011001000011101000110100000000101000100000
56,10,24,20,15,6,0.3,0.10246950765959598,0.20907131852510008,0.409976300522519,data/results/N56_depths/N56_d10_MB/N56_d10_r24_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r24_MB_ideal_bitstring.json,00100101000110011001110101001010000100011011110101011110
56,10,25,20,9,12,0.6,0.10954451150103323,0.4882275949797894,0.7022485954964011,data/results/N56_depths/N56_d10_MB/N56_d10_r25_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r25_MB_ideal_bitstring.json,11101000001100010111000111110001011001011011110101111110
56,10,26,20,11,10,0.5,0.11180339887498948,0.3908910548820038,0.6091089451179962,data/results/N56_depths/N56_d10_MB/N56_d10_r26_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r26_MB_ideal_bitstring.json,00111100101110010100100110000000000111101100000011111011
56,10,27,20,10,11,0.55,0.11124297730643495,0.43903091189532023,0.6562071833427751,data/results/N56_depths/N56_d10_MB/N56_d10_r27_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r27_MB_ideal_bitstring.json,11111111110011100111101001001010010101110110000100011010
56,10,28,20,15,6,0.3,0.10246950765959598,0.20907131852510008,0.409976300522519,data/results/N56_depths/N56_d10_MB/N56_d10_r28_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r28_MB_ideal_bitstring.json,11110100100101101100010100001000100100101001110111000100
56,10,29,20,11,10,0.5,0.11180339887498948,0.3908910548820038,0.6091089451179962,data/results/N56_depths/N56_d10_MB/N56_d10_r29_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r29_MB_ideal_bitstring.json,01000001101100011110001100010010000011001011011110111100
56,10,30,20,9,11,0.55,0.11124297730643495,0.43903091189532023,0.6562071833427751,data/results/N56_depths/N56_d10_MB/N56_d10_r30_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r30_MB_ideal_bitstring.json,11011010100011110110011100001100011000011111001101000010
56,10,31,20,9,12,0.6,0.10954451150103323,0.4882275949797894,0.7022485954964011,data/results/N56_depths/N56_d10_MB/N56_d10_r31_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r31_MB_ideal_bitstring.json,01110110001011111100011100010101011110111101010001100001
56,10,32,20,12,9,0.45,0.11124297730643495,0.34379281665722494,0.5609690881046798,data/results/N56_depths/N56_d10_MB/N56_d10_r32_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r32_MB_ideal_bitstring.json,10100000100001000000100000010100101111010110000010001110
56,10,33,20,12,9,0.45,0.11124297730643495,0.34379281665722494,0.5609690881046798,data/results/N56_depths/N56_d10_MB/N56_d10_r33_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r33_MB_ideal_bitstring.json,00110000000100110111011110110101111111100111010000101010
56,10,34,20,11,10,0.5,0.11180339887498948,0.3908910548820038,0.6091089451179962,data/results/N56_depths/N56_d10_MB/N56_d10_r34_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r34_MB_ideal_bitstring.json,11110111101100001011000011000011111001101011010110100000
56,10,35,20,13,8,0.4,0.10954451150103323,0.29775140450359894,0.5117724050202106,data/results/N56_depths/N56_d10_MB/N56_d10_r35_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r35_MB_ideal_bitstring.json,11001100001111100011011110110000110100011010000010001001
56,10,36,20,19,2,0.1,0.0670820393249937,0.050867518746303075,0.187227719348935,data/results/N56_depths/N56_d10_MB/N56_d10_r36_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r36_MB_ideal_bitstring.json,10000001001111101101000110100001010010101111000111111111
56,10,37,20,11,10,0.5,0.11180339887498948,0.3908910548820038,0.6091089451179962,data/results/N56_depths/N56_d10_MB/N56_d10_r37_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r37_MB_ideal_bitstring.json,10110100010100011111100011001000011000100111110010101010
56,10,38,20,15,6,0.3,0.10246950765959598,0.20907131852510008,0.409976300522519,data/results/N56_depths/N56_d10_MB/N56_d10_r38_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r38_MB_ideal_bitstring.json,01110010011011000100101000010100011001100010100100100001
56,10,39,20,12,9,0.45,0.11124297730643495,0.34379281665722494,0.5609690881046798,data/results/N56_depths/N56_d10_MB/N56_d10_r39_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r39_MB_ideal_bitstring.json,00000000101011011100100000001010110001100001011101000110
56,10,40,20,14,7,0.35,0.1066536450385077,0.25281475095139694,0.46147096333431736,data/results/N56_depths/N56_d10_MB/N56_d10_r40_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r40_MB_ideal_bitstring.json,10110110110101001000101110000101100000100001001111001011
56,10,41,20,12,9,0.45,0.11124297730643495,0.34379281665722494,0.5609690881046798,data/results/N56_depths/N56_d10_MB/N56_d10_r41_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r41_MB_ideal_bitstring.json,01001101110101110001001110011011000100000001010100001111
56,10,42,20,19,2,0.1,0.0670820393249937,0.050867518746303075,0.187227719348935,data/results/N56_depths/N56_d10_MB/N56_d10_r42_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r42_MB_ideal_bitstring.json,00111100000011010110101011000001011110111010100110001011
56,10,43,20,10,11,0.55,0.11124297730643495,0.43903091189532023,0.6562071833427751,data/results/N56_depths/N56_d10_MB/N56_d10_r43_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r43_MB_ideal_bitstring.json,10111101011000011101110000110001001001000100000000010010
56,10,44,20,11,10,0.5,0.11180339887498948,0.3908910548820038,0.6091089451179962,data/results/N56_depths/N56_d10_MB/N56_d10_r44_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r44_MB_ideal_bitstring.json,01011100100110011101000011110111000001100011110011111101
56,10,45,20,11,10,0.5,0.11180339887498948,0.3908910548820038,0.6091089451179962,data/results/N56_depths/N56_d10_MB/N56_d10_r45_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r45_MB_ideal_bitstring.json,11111010000100111111001100011010011000010110110100111101
56,10,46,20,16,5,0.25,0.09682458365518543,0.16666666666666669,0.35714285714285715,data/results/N56_depths/N56_d10_MB/N56_d10_r46_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r46_MB_ideal_bitstring.json,01001011110111010101110111010000110010110101001010001110
56,10,47,20,16,5,0.25,0.09682458365518543,0.16666666666666669,0.35714285714285715,data/results/N56_depths/N56_d10_MB/N56_d10_r47_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r47_MB_ideal_bitstring.json,00100100111010010001010111011011001001010010110000101111
56,10,48,20,13,8,0.4,0.10954451150103323,0.29775140450359894,0.5117724050202106,data/results/N56_depths/N56_d10_MB/N56_d10_r48_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r48_MB_ideal_bitstring.json,10001111001010001100011010100001100001000101100011010000
56,10,49,20,17,4,0.2,0.0894427190999916,0.12583725894758707,0.3027341696238415,data/results/N56_depths/N56_d10_MB/N56_d10_r49_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r49_MB_ideal_bitstring.json,10011001111001010011000110100110111010100011111111100111
56,10,50,20,11,9,0.45,0.11124297730643495,0.34379281665722494,0.5609690881046798,data/results/N56_depths/N56_d10_MB/N56_d10_r50_MB_counts.json,data/results/N56_depths/N56_d10_MB/N56_d10_r50_MB_ideal_bitstring.json,00101111011000110110010000111110011010010010110110011001
56,12,1,20,14,7,0.35,0.1066536450385077,0.25281475095139694,0.46147096333431736,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r1_MB_counts.json,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r1_MB_ideal_bitstring.json,01111101011000011001001011011100011000110110100111001011
56,12,2,20,14,7,0.35,0.1066536450385077,0.25281475095139694,0.46147096333431736,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r2_MB_counts.json,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r2_MB_ideal_bitstring.json,11010010000101000110010100111110000000010100111100001011
56,12,3,20,16,5,0.25,0.09682458365518543,0.16666666666666669,0.35714285714285715,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r3_MB_counts.json,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r3_MB_ideal_bitstring.json,10010011000010010111001010110111111110010101001101101100
56,12,4,20,13,8,0.4,0.10954451150103323,0.29775140450359894,0.5117724050202106,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r4_MB_counts.json,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r4_MB_ideal_bitstring.json,11111001011000001001011010110100010100011110100000001010
56,12,5,20,9,12,0.6,0.10954451150103323,0.4882275949797894,0.7022485954964011,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r5_MB_counts.json,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r5_MB_ideal_bitstring.json,00111001001111100011000101010100001111111010110101110001
56,12,6,20,12,9,0.45,0.11124297730643495,0.34379281665722494,0.5609690881046798,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r6_MB_counts.json,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r6_MB_ideal_bitstring.json,11100001111011100111101100101001001000110111110110001101
56,12,7,20,14,7,0.35,0.1066536450385077,0.25281475095139694,0.46147096333431736,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r7_MB_counts.json,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r7_MB_ideal_bitstring.json,00101111110101100100000100100001111110000100011110101001
56,12,8,20,13,8,0.4,0.10954451150103323,0.29775140450359894,0.5117724050202106,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r8_MB_counts.json,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r8_MB_ideal_bitstring.json,10011100101010001110000101101001001000011011110111000100
56,12,9,20,13,8,0.4,0.10954451150103323,0.29775140450359894,0.5117724050202106,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r9_MB_counts.json,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r9_MB_ideal_bitstring.json,11100011001100011111101101110001110101111000111111111101
56,12,10,20,15,6,0.3,0.10246950765959598,0.20907131852510008,0.409976300522519,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r10_MB_counts.json,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r10_MB_ideal_bitstring.json,00101001001110100111000011110110001110101001010100111101
56,12,11,20,14,7,0.35,0.1066536450385077,0.25281475095139694,0.46147096333431736,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r11_MB_counts.json,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r11_MB_ideal_bitstring.json,01000011000011010100101010010110010010100010011011111110
56,12,12,20,15,6,0.3,0.10246950765959598,0.20907131852510008,0.409976300522519,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r12_MB_counts.json,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r12_MB_ideal_bitstring.json,00000111101100000100001000111111111101110101010001000101
56,12,13,20,12,9,0.45,0.11124297730643495,0.34379281665722494,0.5609690881046798,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r13_MB_counts.json,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r13_MB_ideal_bitstring.json,01000000101000000000011110101101010100101110110011011000
56,12,14,20,15,6,0.3,0.10246950765959598,0.20907131852510008,0.409976300522519,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r14_MB_counts.json,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r14_MB_ideal_bitstring.json,10010011110010100110010001101000110110011011001100111000
56,12,15,20,13,8,0.4,0.10954451150103323,0.29775140450359894,0.5117724050202106,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r15_MB_counts.json,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r15_MB_ideal_bitstring.json,00100100110110000110110100000001000111110011011111001111
56,12,16,20,15,6,0.3,0.10246950765959598,0.20907131852510008,0.409976300522519,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r16_MB_counts.json,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r16_MB_ideal_bitstring.json,00110010101101001101100110111001110110011100101011001001
56,12,17,20,11,10,0.5,0.11180339887498948,0.3908910548820038,0.6091089451179962,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r17_MB_counts.json,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r17_MB_ideal_bitstring.json,01001011000111000001100111010000100000011011101011110010
56,12,18,20,13,8,0.4,0.10954451150103323,0.29775140450359894,0.5117724050202106,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r18_MB_counts.json,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r18_MB_ideal_bitstring.json,00010010010100110000101001111101110010111100110110101000
56,12,19,20,12,9,0.45,0.11124297730643495,0.34379281665722494,0.5609690881046798,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r19_MB_counts.json,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r19_MB_ideal_bitstring.json,01101100110110011010110011111111001111000101110101000111
56,12,20,20,19,2,0.1,0.0670820393249937,0.050867518746303075,0.187227719348935,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r20_MB_counts.json,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r20_MB_ideal_bitstring.json,00011011110010110100101001001001110010011101110100011110
56,12,21,20,15,6,0.3,0.10246950765959598,0.20907131852510008,0.409976300522519,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r21_MB_counts.json,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r21_MB_ideal_bitstring.json,01110110111110111110111011011101001111110010011000110011
56,12,22,20,16,5,0.25,0.09682458365518543,0.16666666666666669,0.35714285714285715,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r22_MB_counts.json,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r22_MB_ideal_bitstring.json,10011111101000111000011111101011000100111010011111011000
56,12,23,20,12,9,0.45,0.11124297730643495,0.34379281665722494,0.5609690881046798,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r23_MB_counts.json,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r23_MB_ideal_bitstring.json,01111000101000011011100001110000010101110001000101111110
56,12,24,20,13,8,0.4,0.10954451150103323,0.29775140450359894,0.5117724050202106,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r24_MB_counts.json,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r24_MB_ideal_bitstring.json,00101101011011101111000110101000001110111001100101011101
56,12,25,20,13,8,0.4,0.10954451150103323,0.29775140450359894,0.5117724050202106,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r25_MB_counts.json,data/results/N_scan_depth12/N56_d12_MB/N56_d12_r25_MB_ideal_bitstring.json,11000010101111010001111000100111111001100000010011001000
